date,f107_now,carrington_rotation,monthly_f107,sma_13_past,slope_12m,volatility_13m,cycle_state_falling,cycle_state_plateau,cycle_state_rising,activity_level_high,activity_level_low,activity_level_medium,volatility_state_high,volatility_state_normal
2015-04-09,111.2,2162.4817,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-10,115.0,2162.5183,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-11,123.5,2162.555,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-12,134.6,2162.5917,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-13,142.1,2162.6283,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-14,148.8,2162.665,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-15,152.8,2162.7017,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-16,151.3,2162.7383,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-17,150.8,2162.775,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-18,151.7,2162.8117,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-19,152.9,2162.8483,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-20,151.0,2162.885,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-21,155.4,2162.9217,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-22,151.1,2162.9583,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-23,142.3,2162.995,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-24,136.0,2163.0317,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-25,127.4,2163.0683,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-26,120.1,2163.1047,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-27,108.9,2163.1417,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-28,109.1,2163.1783,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-29,106.0,2163.2147,125.02258064516128,139.792827602505,0.6689066623340807,11.263189463911287,0,1,0,0,0,1,0,1
2015-04-30,103.6,2163.2517,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-01,101.8,2163.2883,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-02,107.3,2163.3247,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-03,112.9,2163.3617,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-04,122.7,2163.3983,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-05,130.5,2163.4347,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-06,140.1,2163.4717,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-07,148.7,2163.5083,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-08,152.6,2163.5447,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-09,157.5,2163.5817,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-10,163.1,2163.6183,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-11,166.2,2163.6547,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-12,164.0,2163.6917,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-13,160.3,2163.7283,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-14,148.2,2163.7647,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-15,140.1,2163.8017,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-16,134.0,2163.8383,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-17,122.3,2163.8747,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-18,117.8,2163.9117,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-19,112.9,2163.9483,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-20,107.5,2163.9847,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-21,104.5,2164.0213,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-22,101.6,2164.0583,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-23,101.2,2164.0947,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-24,101.2,2164.1313,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-25,99.0,2164.1683,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-26,97.6,2164.2047,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-27,97.8,2164.2413,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-28,95.6,2164.2783,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-29,94.8,2164.3147,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-30,97.7,2164.3513,129.77333333333334,138.33519319390285,0.3247882449092098,11.237370480928975,0,1,0,0,0,1,0,1
2015-05-31,97.2,2164.3883,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-01,102.3,2164.4247,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-02,104.0,2164.4613,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-03,111.6,2164.4983,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-04,122.8,2164.5347,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-05,128.3,2164.5713,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-06,136.6,2164.6083,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-07,142.8,2164.6447,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-08,139.1,2164.6813,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-09,135.7,2164.7183,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-10,139.5,2164.7547,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-11,141.6,2164.7913,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-12,141.0,2164.8283,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-13,140.3,2164.8647,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-14,136.1,2164.9013,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-15,139.1,2164.938,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-16,140.3,2164.9747,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-17,140.2,2165.0113,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-18,148.7,2165.0505,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-19,140.2,2165.0847,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-20,138.8,2165.1213,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-21,136.0,2165.158,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-22,134.3,2165.1947,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-23,120.3,2165.2313,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-24,114.5,2165.268,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-25,105.5,2165.3047,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-26,104.6,2165.3413,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-27,100.5,2165.378,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-28,100.5,2165.4147,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-29,100.4,2165.4513,122.53870967741935,136.62047855370434,0.13552576903383104,11.84787293877685,0,1,0,0,0,1,0,1
2015-06-30,104.2,2165.488,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-01,113.3,2165.5247,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-02,117.4,2165.5613,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-03,116.3,2165.598,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-04,120.6,2165.6347,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-05,129.0,2165.6713,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-06,137.9,2165.708,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-07,137.1,2165.7447,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-08,133.1,2165.7813,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-09,126.5,2165.818,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-10,133.3,2165.8547,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-11,124.3,2165.8913,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-12,119.7,2165.928,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-13,113.8,2165.9647,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-14,109.2,2166.0013,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-15,104.2,2166.038,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-16,102.9,2166.0747,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-17,101.5,2166.1113,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-18,98.9,2166.148,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-19,102.6,2166.1847,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-20,96.3,2166.2213,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-21,94.0,2166.258,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-22,91.9,2166.2947,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-23,92.2,2166.3313,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-24,95.2,2166.368,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-25,96.7,2166.4047,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-26,99.2,2166.4413,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-27,103.1,2166.478,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-28,104.3,2166.5147,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-29,103.7,2166.5513,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-30,105.1,2166.588,126.32666666666667,136.12327425262907,0.14837178502501067,12.153681983070896,0,1,0,0,0,1,0,1
2015-07-31,103.8,2166.6247,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-01,105.9,2166.6613,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-02,104.8,2166.6977,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-03,108.4,2166.7347,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-04,109.9,2166.7713,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-05,114.7,2166.8077,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-06,120.5,2166.8447,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-07,125.8,2166.8813,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-08,125.8,2166.9177,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-09,117.6,2166.9547,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-10,109.9,2166.9913,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-11,105.7,2167.0277,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-12,101.9,2167.0647,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-13,97.2,2167.1013,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-14,95.2,2167.1377,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-15,91.7,2167.1747,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-16,87.8,2167.2113,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-17,88.9,2167.2477,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-18,90.9,2167.2847,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-19,97.8,2167.3213,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-20,105.7,2167.3577,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-21,117.9,2167.3947,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-22,119.6,2167.4313,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-23,129.0,2167.4677,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-24,128.1,2167.5047,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-25,123.9,2167.5413,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-26,128.0,2167.5777,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-27,112.5,2167.6143,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-28,110.2,2167.6513,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-29,102.1,2167.6877,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-30,93.4,2167.7243,110.5516129032258,134.95006498877467,-0.129165435818661,13.850568739345311,0,1,0,0,0,1,0,1
2015-08-31,92.7,2167.7613,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-01,91.0,2167.7977,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-02,90.2,2167.8343,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-03,88.0,2167.8713,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-04,91.5,2167.9077,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-05,86.8,2167.9443,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-06,86.9,2167.9813,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-07,85.0,2168.0177,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-08,84.7,2168.0543,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-09,83.5,2168.0913,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-10,84.6,2168.1277,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-11,94.1,2168.1643,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-12,99.9,2168.2013,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-13,99.6,2168.2377,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-14,98.1,2168.2743,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-15,102.2,2168.3113,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-16,109.7,2168.3477,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-17,107.3,2168.3843,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-18,103.8,2168.4213,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-19,106.2,2168.4577,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-20,109.0,2168.4943,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-21,104.2,2168.531,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-22,108.1,2168.5677,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-23,108.7,2168.6043,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-24,107.9,2168.641,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-25,120.5,2168.6777,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-26,120.8,2168.7143,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-27,127.0,2168.751,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-28,127.8,2168.7877,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-29,130.7,2168.8243,108.5,132.37487888455632,-0.39715551026034746,15.454424113708358,0,1,0,0,0,1,0,1
2015-09-30,131.5,2168.861,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-01,118.3,2168.8977,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-02,107.3,2168.9343,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-03,97.0,2168.971,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-04,88.3,2169.0077,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-05,83.6,2169.0443,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-06,81.3,2169.081,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-07,80.4,2169.1177,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-08,79.7,2169.1543,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-09,81.3,2169.191,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-10,81.7,2169.2277,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-11,84.3,2169.2643,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-12,88.7,2169.301,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-13,95.2,2169.3377,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-14,100.2,2169.3743,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-15,106.1,2169.411,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-16,108.4,2169.4477,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-17,115.8,2169.4843,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-18,118.6,2169.521,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-19,122.7,2169.5577,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-20,122.6,2169.5943,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-21,126.2,2169.631,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-22,119.3,2169.6677,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-23,113.7,2169.7043,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-24,107.0,2169.741,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-25,105.3,2169.7777,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-26,104.9,2169.8143,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-27,108.7,2169.851,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-28,110.7,2169.8877,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-29,111.4,2169.9243,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-30,119.5,2169.961,102.97666666666667,130.49119815668203,-0.7505494997833703,17.46445586840678,0,1,0,0,0,1,0,1
2015-10-31,113.6,2169.9977,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-01,125.4,2170.034,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-02,120.1,2170.071,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-03,116.7,2170.108,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-04,112.0,2170.144,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-05,108.4,2170.181,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
2015-11-06,113.2,2170.218,103.28387096774195,127.02918823112373,-1.355452312024892,18.09170220856797,1,0,0,0,0,1,0,1
